;ГБУ Пенз. обл. Безопасный регион;4.13.4;10.10.52.241:9002;i-prom.1-1-1/2-S-RG-Y-Y Отключен;2500141000419;Гоголя-Чкалова;10.10.2025 10:44:20;;;;;;;;;;;;;;
ТП-30;Наружное освещение;9.0.0;10.10.26.27:9002;Меркурий 234 ARTM2-02 PBR.G1;46161494;;31.07.2025 11:37:02;;;;;;;;;;;;;;
ТП-30;Ввод СТ1;33.01.12;10.10.26.27:9002;ПСЧ-4ТМ.05М;0610102545;;31.07.2025 17:00:45;;;;;;;;;;;;;;
ТП-30;Ввод СТ2;33.01.12;10.10.26.27:9002;ПСЧ-4ТМ.05М;0610102461;;31.07.2025 17:01:12;;;;;;;;;;;;;;
;Нежилое помещение;10.7.3081.2.10.6;10.10.40.68:9002;CE308 S34.746.OG.QYUVLFZ GS01 SPDS;012294187567195;Лермонтова;09.10.2025 13:19:07;;;;;;;;;;;;;;
;Центр развития творчества детей;09.00.00;10.10.28.182:9002;Меркурий 234 ARTM-03 DPBR.G;44338027;Лермонтова 2;09.10.2025 13:04:27;;;;;;;;;;;;;;
;ГБУ Безопасный регион;01.00.00.00;10.10.43.225:9002;Меркурий 208 ARTX2-02 DPOHWG7FO4;49823022;Лермонтова Куйбышева пересечение;09.10.2025 16:03:25;;;;;;;;;;;;;;
;МАУ Центральный парк культуры и отдыха имени В.Г. Белинского;01.00.00.00;10.10.46.102:9002;Меркурий 238 ARTX2-02 DPOWG7 F04;49626348;район ул. Белинского;09.10.2025 18:13:27;;;;;;;;;;;;;;
ТП-31;Ввод СТ;33.01.11;10.10.22.70:9002;ПСЧ-4ТМ.05М.16;0611102873;;09.10.2025 11:58:16;;;;;;;;;;;;;;
ТП-31;Наружное освещение;9.0.0;10.10.22.70:9002;Меркурий 234 ARTM2-02 PBR.G1;46161477;;09.10.2025 18:02:44;;;;;;;;;;;;;;
;ИП Абубекерова Р.Н.;12.05-19.10.2023;10.10.44.69:9002;НЕВА СП111 2AR2S29 BCS G3/R4;00027743;Красная 45;09.10.2025 8:02:30;;;;;;;;;;;;;;
;Управление ЖКХ;12.05-19.10.2023;172.18.11.213:9002;НЕВА СП111 2AR2S29 BCS G3/R4;00026075;Красная 45 в районе;21.04.2025 1:27:58;;;;;;;;;;;;;;
;ИП Абубекерова Р.Н.;4.13.4;10.10.53.89:9002;i-prom.1-1-1/2-S-RG-Y-Y;2500141000359;Красная 53;10.10.2025 10:44:19;;;;;;;;;;;;;;
;Нежилое помещение;09.00.00;10.10.38.60:9002;Меркурий 234 ARTM2-03 DPBR.G;47260009;Красная 54;09.10.2025 17:30:24;;;;;;;;;;;;;;
;ГПУ Безопасный регион;01.00.00.00;10.10.44.91:9002;Меркурий 208 ARTX2-02 DPOHWG7FO4;49794798;Лермонтова/Красная пересечение;09.10.2025 13:40:37;;;;;;;;;;;;;;
ТП-32;Наружное освещение;UB;10.10.20.231:9002;ПСЧ-3АРТ.07(Д);04000144;;31.07.2025 13:00:41;;;;;;;;;;;;;;
ТП-32;руб Лермонтова 7;VB;10.10.20.231:9002;ПСЧ-3АРТ.07.132.4;03001206;;31.07.2025 13:00:39;;;;;;;;;;;;;;
ТП-32;Ввод СТ1;33.01.11;10.10.20.231:9002;ПСЧ-4ТМ.05М;0611102954;;31.07.2025 15:00:55;;;;;;;;;;;;;;
ТП-32;Ввод СТ2;33.01.11;10.10.20.231:9002;ПСЧ-4ТМ.05М;0611102913;;31.07.2025 16:31:38;;;;;;;;;;;;;;
ТП-33;Ввод СТ;33.01.12;10.10.23.153:9002;ПСЧ-4ТМ.05М;0610102577;;10.10.2025 10:48:14;;;;;;;;;;;;;;
ТП-33;Наружное освещение;9.0.0;10.10.23.153:9002;Меркурий 234 ARTM2-02 PBR.G1;46161466;;29.09.2025 18:29:26;;;;;;;;;;;;;;
ТП-33;руб Чкалова 52;2.3.5;10.10.23.153:9002;Меркурий 230 ART-03CN;31633041;;10.10.2025 10:44:51;;;;;;;;;;;;;;
;ГБУ Пенз.обл. Безопасный регион;4.13.4;10.10.53.165:9002;i-prom.1-1-1/2-S-RG-Y-Y Отключен;2500141000413;Чкалова-Красная пересечение;10.10.2025 10:44:21;;;;;;;;;;;;;;
;ООО Энергорок-1;6.21.3081.2.6.6;172.17.47.112:9002;CE308 C36.746.OGR1.QYDUVFZ GB01 SPDS;012506171340645;Красная 21 Свердлова б/11;01.10.2025 8:35:00;;;;;;;;;;;;;;
;Департамент жилищно-коммунального хозяйства города Пензы;0200;10.10.31.3:9002;Милур-107S.22-GZ-3-DT;211500050415457;Свердлова 77;04.10.2025 8:35:08;;;;;;;;;;;;;;
ТП-34;Ввод СТ1;33.01.12;172.17.112.105:9002;ПСЧ-4ТМ.05М;0611102985;;08.09.2025 3:23:27;;;;;;;;;;;;;;
ТП-34;Ячейка 7 руб 1 Детсад;09.00.00;10.10.42.236:9002;Меркурий 234 ARTM2-03 DPBR.G;46120604;;09.10.2025 15:25:17;;;;;;;;;;;;;;
ТП-34;Ввод СТ2;33.01.12;172.17.112.105:9002;ПСЧ-4ТМ.05М;0611102971;;08.09.2025 4:20:57;;;;;;;;;;;;;;
ТП-34;Ячейка 4 руб 3 Свердлова 52;6.18.3081.2.6.6;172.17.46.86:9002;CE308 S31.543.OAG.SYUVJLFZ GS01 SPDS;012289167515615;;01.10.2025 8:35:06;;;;;;;;;;;;;;
ТП-35;Наружное освещение;9.0.0;172.17.45.182:9002;Меркурий 234 ARTM2-02 PBR.G1;46161488;;24.09.2025 16:00:42;;;;;;;;;;;;;;
ТП-35;Ввод СТ1;34.00.35;172.17.45.182:9002;ПСЧ-4ТМ.05МК.16;1106180271;;24.09.2025 10:22:54;;;;;;;;;;;;;;
ТП-35;Ввод СТ2;34.00.35;172.17.45.182:9002;ПСЧ-4ТМ.05МК.16;1106180139;;24.09.2025 15:56:56;;;;;;;;;;;;;;
;Митрофановская церковь;1.0.0;10.10.46.134:9002;i-prom.3-3-1-1/2-P-RG-Y-N;240101051001302;Водопьянова;10.10.2025 10:49:20;;;;;;;;;;;;;;
ТП-36;Ввод СТ;33.01.16;10.10.53.54:9002;ПСЧ-4ТМ.05М.16;0606111545;;10.10.2025 10:51:41;;;;;;;;;;;;;;
ТП-36;Наружное освещение;9.0.0;10.10.53.54:9002;Меркурий 234 ARTM2-02 PBR.G1;46161495;;10.10.2025 10:50:49;;;;;;;;;;;;;;
ТП-36;Ячейка 1 руб 2;VB;10.10.53.54:9002;ПСЧ-3АРТ.07.132.4;11001557;;10.10.2025 10:50:22;;;;;;;;;;;;;;
ТП-36;Ячейка 3 руб 2;VB;10.10.53.54:9002;ПСЧ-3АРТ.07.132.4;07001990;;10.10.2025 10:50:16;;;;;;;;;;;;;;
;ГБУ Безопасный регион;2.9.0;10.10.20.22:9002;i-PROM 1-3-1/2-M-R-Y-Y;230100080020482;Калинина-Свердлова перекресток;10.10.2025 10:48:19;;;;;;;;;;;;;;
;Нежилое помещение;0200;10.10.30.176:9002;МИЛУР-307S.52-GZ-3-D;211100140413093;Свердлова;10.10.2025 10:50:29;;;;;;;;;;;;;;
ТП-37;Ввод СТ;33.01.11;10.10.20.226:9002;ПСЧ-4ТМ.05М;0611102839;;10.10.2025 10:51:37;;;;;;;;;;;;;;
ТП-37;Наружное освещение;9.0.0;10.10.20.226:9002;Меркурий 234 ARTM2-02 PBR.G1;46161465;;10.10.2025 10:53:07;;;;;;;;;;;;;;
;ООО ПрофСервисТрейд;0200;10.10.29.215:9002;МИЛУР 307S.52-GRR-2-D;211500120404873;Водопьянова 2;10.10.2025 10:52:41;;;;;;;;;;;;;;
;ОАО Объединение пензапищпром;0200;10.10.33.3:9002;МИЛУР-307S.52-GZ-3-D;221500140413832;Красная 14;10.10.2025 10:46:32;;;;;;;;;;;;;;
;Опора Телеком ООО;0200;10.10.26.244:9002;МИЛУР-307S.52-GZ-3-D;211500140409018;Ново-Тамбовская 9;10.10.2025 10:50:42;;;;;;;;;;;;;;
;ГБУ Пенз. обл. Безопасный регион;4.13.4;10.10.52.191:9002;i-prom.1-1-1/2-S-RG-Y-Y Отключен;2500141000446;Тамбовская - Водопьянова;10.10.2025 10:48:35;;;;;;;;;;;;;;
ТП-38;Ввод СТ1;33.01.11;172.17.112.123:9002;ПСЧ-4ТМ.05М;0611102948;;10.09.2025 14:05:08;;;;;;;;;;;;;;
ТП-38;панель ООО ППП Сура;VB;172.17.112.123:9002;МАЯК Т301АРТ.153Т.2ИПО2Б;17000397;;10.09.2025 19:37:26;;;;;;;;;;;;;;
ТП-38;Ввод СТ2;33.01.11;172.17.112.123:9002;ПСЧ-4ТМ.05М;0611102967;;10.09.2025 14:00:45;;;;;;;;;;;;;;
ТП-38;Наружное освещение;9.0.0;172.17.112.123:9002;Меркурий 234 ARTM2-02 PBR.G1;46161476;;10.09.2025 14:01:04;;;;;;;;;;;;;;
;ООО РУСС АУТДОР;01.00.00.00;10.10.46.111:9002;Меркурий 238 ARTX2-02 DPOWG7 F04;49626212;Калинина/Красная горка;09.10.2025 15:46:37;;;;;;;;;;;;;;
;ГБУ Безопасный регион;01.00.00.00;10.10.46.69:9002;Меркурий 208 ARTX2-02 DPOHWG7FO4;50195728;Калинина/ Красная Горка пересечение;09.10.2025 18:02:29;;;;;;;;;;;;;;
;ГБУ Безопасный регион;01.00.00.00;10.10.46.52:9002;Меркурий 208 ARTX2-02 DPOHWG7FO4;50195601;Металлистов/Гоголя пересечение;16.06.2025 1:30:42;;;;;;;;;;;;;;
ТП-41;Ввод СТ;33.01.13;10.10.21.37:9002;ПСЧ-4ТМ.05М.16;0607110241;;07.10.2025 3:56:13;;;;;;;;;;;;;;
;Нежилое помещение;11.09-18.10.2023;10.10.42.71:9002;НЕВА СП 311 2АR29 BCS-G3-R4;00031806;Серафимовича;09.10.2025 13:01:17;;;;;;;;;;;;;;
ТП-43;Ввод СТ;33.01.13;10.10.38.43:9002;ПСЧ-4ТМ.05М.16;0606111646;;02.10.2025 10:31:22;;;;;;;;;;;;;;
ТП-43;Наружное освещение;9.0.0;10.10.38.43:9002;Меркурий 234 ARTM2-02 PBR.G1;46161479;;02.10.2025 6:02:00;;;;;;;;;;;;;;
ТП-44;Ввод СТ;33.01.16;10.10.26.184:9002;ПСЧ-4ТМ.05М.16;0607111070;;02.10.2025 10:31:19;;;;;;;;;;;;;;
ТП-44;Наружное освещение;9.0.0;10.10.26.184:9002;Меркурий 234 ARTM2-02 PBR.G1;46161468;;02.10.2025 6:28:21;;;;;;;;;;;;;;
ТП-45;Ввод СТ1;33.01.12;10.10.33.49:9002;ПСЧ-4ТМ.05М;0610102496;;25.09.2025 10:58:53;;;;;;;;;;;;;;
ТП-45;Ячейка 3 руб 2;03.16.37;10.10.33.49:9002;СЭТ-4ТМ.03М.08;0810101782;;09.10.2025;;;;;;;;;;;;;;
ТП-45;Ввод СТ2;33.01.12;10.10.33.49:9002;ПСЧ-4ТМ.05М;0610102495;;25.09.2025 12:29:44;;;;;;;;;;;;;;
ТП-45;Ячейка 7 руб 2;03.16.30;10.10.33.49:9002;СЭТ-4ТМ.03М.08;0810100187;;09.10.2025;;;;;;;;;;;;;;
ТП-46;Ввод СТ;33.01.16;172.17.45.200:9002;ПСЧ-4ТМ.05М.16;0605113125;;10.09.2025 14:56:03;;;;;;;;;;;;;;
ТП-46;Наружное освещение 1;9.0.0;172.17.45.200:9002;Меркурий 234 ARTM2-02 PBR.G1;46161503;;10.09.2025 19:30:35;;;;;;;;;;;;;;
ТП-46;Наружное освещение 2;12.05-19.10.2023;10.10.28.154:9002;НЕВА СП111 2AR2S29 BCS G3/R4;00070664;;09.10.2025 15:16:08;;;;;;;;;;;;;;
ТП-46;руб Кафе Праздничное (левый);VB;172.17.45.200:9002;МАЯК-301АРТ;18009758;;10.09.2025 19:31:34;;;;;;;;;;;;;;
ТП-46;руб Кафе Праздничное (правый);VB;172.17.45.200:9002;МАЯК-301АРТ;18009926;;12.04.2021 7:56:03;;;;;;;;;;;;;;
ТП-48;Ввод СТ;03.17.37;10.10.28.63:9002;СЭТ-4ТМ.03М;0805120519;;13.08.2025 4:36:56;;;;;;;;;;;;;;
ТП-48;Наружное освещение;9.0.0;10.10.28.63:9002;Меркурий 234 ARTM2-02 PBR.G1;46161475;;13.08.2025 2:25:59;;;;;;;;;;;;;;
;ООО РУСС АУТДОР;01.00.00.00;10.10.46.108:9002;Меркурий 238 ARTX2-02 DPOWG7 F04;49625912;Тухачевского 36;10.10.2025 10:54:53;;;;;;;;;;;;;;
ТП-51;Ввод СТ Макаров А.А.;0200;10.10.31.221:9002;МИЛУР 307S.12-GRR-2;221500120410204;;10.10.2025 10:48:38;;;;;;;;;;;;;;
ТП-52;Наружное освещение;589824;10.10.22.16:8080;Меркурий 234 ARTM2-02 PBR.G1;46161469;;10.10.2025 10:47:25;;;;;;;;;;;;;;
ТП-52;Ячейка 1 Ввод СТ;33.01.11;10.10.22.16:8080;ПСЧ-4ТМ.05М.16;0611102946;;10.10.2025 10:47:26;;;;;;;;;;;;;;
ТП-53;Ввод СТ1;03.17.50;172.17.45.6:9002;СЭТ-4ТМ.03М.09;0815200774;;31.07.2025 17:30:38;;;;;;;;;;;;;;
ТП-53;Ввод СТ2;03.17.50;172.17.45.6:9002;СЭТ-4ТМ.03М.09;0815200894;;31.07.2025 17:31:01;;;;;;;;;;;;;;
ТП-56;руб Насосы;9.0.0;172.17.45.247:9002;Меркурий 234 ART-03PR;40639910;;09.10.2025 13:33:41;;;;;;;;;;;;;;
ТП-56;руб Сцена;9.0.0;172.17.45.247:9002;Меркурий 234ART-03Р;40199178;;09.10.2025 13:35:35;;;;;;;;;;;;;;
ТП-56;Ввод СТ;33.01.11;10.10.42.247:9002;ПСЧ-4ТМ.05М.16;0611103371;;09.10.2025 17:55:20;;;;;;;;;;;;;;
ТП-56;Ячейка 1 руб 1 Фонтан торг палатки;9.0.0;10.10.42.247:9002;Меркурий 234 ART-03PR;41593137;;26.03.2021 12:00:58;;;;;;;;;;;;;;
ТП-56;Ячейка 1 руб 2;21.00.54;10.10.42.247:9002;ТЕ2000.05.00.00;2107230081;;09.10.2025 17:56:28;;;;;;;;;;;;;;
ТП-56;Ячейка 1 руб 3 Фонтан освещение;VB;10.10.42.247:9002;ПСЧ-3АРТ.07.132.4;12004352;;09.10.2025 13:08:11;;;;;;;;;;;;;;
ТП-56;Ячейка 1 руб 4;21.00.54;10.10.42.247:9002;ТЕ2000.05.00.00;2106230038;;09.10.2025 17:58:21;;;;;;;;;;;;;;
ТП-56;Ячейка 3 руб 3 Фонтан насосы и сцена;9.0.0;10.10.42.247:9002;Меркурий 234 ART-03PR;41578449;;09.10.2025 17:30:58;;;;;;;;;;;;;;
ТП-56;Ячейка 2 ТП-58;03.17.40;10.10.42.247:9002;СЭТ-4ТМ.03М;0812104783;;09.10.2025 18:03:58;;;;;;;;;;;;;;
;ИП Чернова;09.00.00;10.10.34.75:9002;Меркурий 234 ARTM2-03 DPBR.G;45983433;Кирова 43;09.10.2025 17:45:39;;;;;;;;;;;;;;
;Ввод 1 ООО ПрофСервисТрейд;0200;10.10.29.243:9002;МИЛУР 307S.12-GRR-2;211100120409114;Кураева 1;09.10.2025 13:02:51;;;;;;;;;;;;;;
;Ввод 2 ООО ПрофСервисТрейд;0200;10.10.29.207:9002;МИЛУР 307S.12-GRR-2;211100120409121;Кураева 1;09.10.2025 13:02:52;;;;;;;;;;;;;;
;ШС-1 ООО ПрофСервисТрейд;0200;10.10.29.205:9002;МИЛУР 307S.52-GRR-2-D;211500120404858;Кураева 1;09.10.2025 13:37:23;;;;;;;;;;;;;;
;ЩО-1 ООО ПрофСервисТрейд;0200;10.10.29.206:9002;МИЛУР 307S.52-GRR-2-D;211500120404876;Кураева 1;09.10.2025 13:02:59;;;;;;;;;;;;;;
;Сбербанк;0200;10.10.39.48:9002;МИЛУР 307S.12-GRR-2;231500120430784;Кураева 1 А;09.10.2025 17:55:15;;;;;;;;;;;;;;
;Сбербанк;09.00.00;10.10.38.109:9002;Меркурий 234 ARTM2-03 PBR.G;47260173;Кураева 1 А;09.10.2025 15:25:54;;;;;;;;;;;;;;
;ИП Булин А.А. ПУ №1;1.0.0;10.10.46.141:9002;i-prom.3-3-1-1/2-P-RG-Y-N;240101051001284;Московская 39;17.08.2025 7:12:25;;;;;;;;;;;;;;
;ИП Булин А.А. ПУ №2;1.0.0;10.10.46.94:9002;i-prom.3-3-1-1/2-P-RG-Y-N;240101051001309;Московская 39;03.09.2025 0:09:48;;;;;;;;;;;;;;
ТП-58;Ввод СТ1;34.00.33;10.10.28.77:9002;ПСЧ-4ТМ.05МК.04;1112160286;;12.08.2025 2:00:47;;;;;;;;;;;;;;
ТП-58;Ячейка 6 руб 1;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;10003723;;12.08.2025 0:31:31;;;;;;;;;;;;;;
ТП-58;Ячейка 6 руб 2;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;08009007;;12.08.2025 0:31:37;;;;;;;;;;;;;;
ТП-58;Ячейка 6 руб 4;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;07000108;;12.08.2025 0:00:47;;;;;;;;;;;;;;
ТП-58;Ячейка 7 руб 3;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;12011101;;12.08.2025 9:38:05;;;;;;;;;;;;;;
ТП-58;Ячейка 7 руб 4;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;07000890;;12.08.2025 0:31:25;;;;;;;;;;;;;;
ТП-58;Ячейка 9 руб 1;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;10003673;;12.08.2025 0:45:31;;;;;;;;;;;;;;
ТП-58;Ячейка 9 руб 2;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;06008816;;12.08.2025 9:36:55;;;;;;;;;;;;;;
ТП-58;Ввод СТ2;33.01.11;10.10.28.77:9002;ПСЧ-4ТМ.05М.17;0610104372;;12.08.2025 2:30:43;;;;;;;;;;;;;;
ТП-58;Ячейка 0 руб 2;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;07001934;;12.08.2025 1:01:15;;;;;;;;;;;;;;
ТП-58;Ячейка 0 руб 3;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;11001190;;12.08.2025 0:32:06;;;;;;;;;;;;;;
ТП-58;Ячейка 0 руб 4;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;02000413;;18.04.2025 6:01:57;;;;;;;;;;;;;;
ТП-58;Ячейка 1 руб 1;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;12000290;;12.08.2025 0:32:00;;;;;;;;;;;;;;
ТП-58;Ячейка 1 руб 2;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;08000942;;12.08.2025 0:31:52;;;;;;;;;;;;;;
ТП-58;Ячейка 3 руб 2;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;12000257;;12.08.2025 1:01:07;;;;;;;;;;;;;;
ТП-58;Ячейка 3 руб 3;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;02005179;;12.08.2025 1:00:59;;;;;;;;;;;;;;
ТП-58;Ячейка 3 руб 4;VB;10.10.28.77:9002;ПСЧ-3АРТ.07.132.4;04000189;;12.08.2025 0:31:45;;;;;;;;;;;;;;
ТП-59;Ввод СТ ИП Попыгин В.С.;0200;10.10.34.55:9002;МИЛУР 307S.12-GRR-2;221500120409925;;08.10.2025 16:47:57;;;;;;;;;;;;;;
ТП-60;Ввод СТ;34.00.23;10.10.33.215:9002;ПСЧ-4ТМ.05МК.16;1110131867;;09.10.2025 16:22:46;;;;;;;;;;;;;;
ТП-60;Фидер 5;9.1.0;10.10.33.215:9002;Меркурий 234 ARTMX2-03 PBR.R;49266134;;09.10.2025 16:18:47;;;;;;;;;;;;;;
ТП-60;Ячейка 1 руб 4;VB;10.10.33.215:9002;ПСЧ-3АРТ.07.132.4;04000296;;09.10.2025 16:20:45;;;;;;;;;;;;;;
;Ввод 1;09.00.00;10.10.34.248:9002;Меркурий 234 ARTM2-03 DPBR.G;45983517;Революционная 2 Е;09.10.2025 13:19:43;;;;;;;;;;;;;;
;Ввод 2;09.00.00;10.10.34.238:9002;Меркурий 234 ARTM2-03 DPBR.G;46413915;Революционная 2 Е;09.10.2025 13:46:06;;;;;;;;;;;;;;
;Нежилое помещение;11.09-18.10.2023;10.10.43.10:9002;НЕВА СП 311 2АR29 BCS-G3-R4;00031767;Революционная строение 211 корпус 4;10.10.2025 10:53:25;;;;;;;;;;;;;;
ТП-61;Ввод СТ1;VB;10.10.21.108:9002;ПСЧ-3АРТ.07(Д);12018065;;09.10.2025 18:02:14;;;;;;;;;;;;;;
ТП-61;Ячейка 1 руб 2 Шоколадница;6.18.3081.2.6.6;10.10.28.254:9002;CE308 S31.543.OAG.SYUVJLFZ GS01 SPDS;012289167515607;;10.10.2025 10:48:54;;;;;;;;;;;;;;
ТП-61;Ячейка 1 руб 3 (шкаф учета);8.0.0;10.10.21.108:9002;Меркурий 236-ART-02 PQRS;49959729;;09.10.2025 18:02:11;;;;;;;;;;;;;;
ТП-61;Ячейка 1 руб 4 Шоколадница;09.00.00;10.10.29.87:9002;Меркурий 234 ARTM-03 DPBR.G;44313813;;09.10.2025 13:39:51;;;;;;;;;;;;;;
ТП-61;Ввод СТ2;VB;10.10.21.108:9002;ПСЧ-3АРТ.07(Д);03001647;;09.10.2025 18:02:17;;;;;;;;;;;;;;
ТП-61;Ячейка 5 руб 2 Шоколадница;6.18.3081.2.6.6;10.10.28.255:9002;CE308 S31.543.OAG.SYUVJLFZ GS01 SPDS;012289167600587;;10.10.2025 10:49:04;;;;;;;;;;;;;;
ТП-61;Ячейка 5 руб 4 Шоколадница;09.00.00;10.10.29.87:9002;Меркурий 234 ARTM2-03 DPBR.G;46120914;;09.10.2025 13:13:33;;;;;;;;;;;;;;
;Мешков К.В. гараж;4.13.4;10.10.36.166:9002;i-prom.3-3-1-1/2-S-RG-Y-N;2501181000261;Первый Свердлова проезд 44;10.10.2025 10:44:21;;;;;;;;;;;;;;
ТП-70;Ввод СТ;34.00.35;10.10.21.162:9002;ПСЧ-4ТМ.05МК.16;1112174670;;10.10.2025 10:49:36;;;;;;;;;;;;;;
ТП-70;Наружное освещение;9.0.0;10.10.21.162:9002;Меркурий 234 ARTM2-02 PBR.G1;46161480;;10.10.2025 10:48:02;;;;;;;;;;;;;;
;ООО РУСС АУТДОР;11.09-18.10.2023;10.10.48.1:9002;НЕВА СП 311 2АR29 BCS-G3-R4;00064559;Пушкина/ в р-не д.29 по Ставского;15.09.2025 13:32:50;;;;;;;;;;;;;;
;ГБУ Безопасный регион;22.00.53;10.10.39.148:9003;ТЕ1000.02.00.12;2205230002;Пушкина-Ставского;10.10.2025 10:44:22;;;;;;;;;;;;;;
ТП-71;Ввод СТ1;33.01.11;10.10.53.151:9002;ПСЧ-4ТМ.05М;0611102929;;10.10.2025 10:47:55;;;;;;;;;;;;;;
ТП-71;Ячейка 3 руб 4;;;i-prom.3-3T-2-0.5S/1 P-R-N-N;2502001000033;;;;;;;;;;;;;;;;
ТП-71;Ввод СТ2;33.01.11;10.10.53.151:9002;ПСЧ-4ТМ.05М;0611102974;;10.10.2025 10:48:24;;;;;;;;;;;;;;
ТП-71;Ячейка 7 руб 4;;;i-prom.3-3T-2-0.5S/1 P-R-N-N;2502001000075;;;;;;;;;;;;;;;;
ТП-77;Ввод СТ;34.00.35;172.17.45.172:9002;ПСЧ-4ТМ.05МК.16;1106180218;;30.09.2025 17:54:23;;;;;;;;;;;;;;
ТП-77;Наружное освещение;UB;172.17.45.172:9002;ПСЧ-3АРТ.07.132.1;04011653;;30.09.2025 9:54:35;;;;;;;;;;;;;;
;ГКУ ПО Центр по транспортному обслуживанию государственных учреждений здрав. ПО;6.15.3081.2.6.6;10.10.34.130:9002;CE308 S34.746.OG.QYUVLFZ GS01 SPDS;012294163362694;Лермонтова 28;09.10.2025 12:43:20;;;;;;;;;;;;;;
;ИП Ключников А.А.;0200;10.10.28.149:9002;МИЛУР-307S.52-GZ-3-D;211500140409150;Московская 107;10.10.2025 10:52:31;;;;;;;;;;;;;;
;ГБУ Безопасный регион;2.9.0;10.10.20.170:9002;i-PROM 1-3-1/2-M-R-Y-Y;230100080020478;Суворова-Московская перекресток;10.10.2025 10:51:25;;;;;;;;;;;;;;
;ГБУ Пензенской области Безопасный регион;11.04-01.07.2022;10.10.41.130:9002;НЕВА СП111 2AR2S29 BCS G3/R4;00005970;Суворова-Чехова перекресток;09.10.2025 7:08:11;;;;;;;;;;;;;;
ТП-81;Ввод СТ;33.01.11;10.10.20.115:9002;ПСЧ-4ТМ.05М;0611102898;;10.10.2025 10:51:12;;;;;;;;;;;;;;
ТП-81;Ячейка 3 руб 1;6.15.3081.2.6.6;10.10.20.115:9002;CE308 S31.543.OAA.SYUVJLFZ SPDS;012286160308796;;10.10.2025;;;;;;;;;;;;;;
ТП-81;Ячейка 4 руб 1 Чехова 10;2.3.5;10.10.20.115:9002;Меркурий 230 ART-03 PQRSIDN;42767523;;10.10.2025 10:53:43;;;;;;;;;;;;;;
;ГБУ Безопасный регион;6.15.2089.2.6.6;10.10.43.114:9002;CE208 S7.846.2.OG.QYUVFLZ GS01 SPDS;012282161290065;Чехова-Долгова;10.10.2025 10:44:57;;;;;;;;;;;;;;
;ГСК ТЕМП-2;12.05-19.10.2023;172.17.47.206:9002;НЕВА СП111 2AR2S29 BCS G3/R4;00070728;Богданова 55;02.10.2025 1:47:24;;;;;;;;;;;;;;
;Шепель Наталья Анатольевна;11.09-18.10.2023;10.10.30.36:9002;НЕВА СП 311 2АR29 BCS-G3-R4;00063788;Куйбышева 47;19.08.2025 22:30:57;;;;;;;;;;;;;;
ТП-82;Ввод СТ;33.01.11;172.17.112.125:9002;ПСЧ-4ТМ.05М;0610102917;;29.08.2025 4:37:27;;;;;;;;;;;;;;
ТП-82;Ячейка 2 руб 3;VB;172.17.112.125:9002;ПСЧ-3АРТ.07.132.4;10001084;;27.08.2025 3:12:34;;;;;;;;;;;;;;
;Дашкин Н. Р.;0327;10.10.47.39:9002;Милур 307.52-GZ-3-D;241100130454001;Бакунина/Володарского 60/69 Б;09.10.2025 16:44:28;;;;;;;;;;;;;;
;ГБУ Безопасный регион;01.00.00.00;10.10.46.39:9002;Меркурий 208 ARTX2-02 DPOHWG7FO4;50196301;Бакунина/Московская пересечение;09.10.2025 13:04:05;;;;;;;;;;;;;;
;ИП Солдатова С.В.;4.13.4;10.10.52.221:9002;i-prom.3-3-1-1/2-S-RG-Y-N;2501181000434;Бакунина 58;10.10.2025 10:44:14;;;;;;;;;;;;;;
;"МУП Дворец спорта ""Рубин""";0200;10.10.33.23:9002;МИЛУР 307S.52-GRR-2-D;211500140409364;Бакунина 60;17.12.2024 11:37:58;;;;;;;;;;;;;;
ТП-83;Ввод СТ;33.01.13;172.17.112.138:9002;ПСЧ-4ТМ.05М.16;0607111356;;12.08.2025 0:39:56;;;;;;;;;;;;;;
ТП-98;Ввод СТ;33.01.12;10.10.20.104:9002;ПСЧ-4ТМ.05М;0610102652;;30.09.2025 3:28:20;;;;;;;;;;;;;;
ТП-98;КЛ рес Бочка;VB;10.10.20.104:9002;ПСЧ-3АРТ.07.132.4;07001982;;30.09.2025 3:19:30;;;;;;;;;;;;;;
ТП-98;Ячейка 1 руб 2;9.1.0;10.10.20.104:9002;Меркурий 234 ARTMX2-03 PBR.R;49456640;;30.09.2025 6:53:46;;;;;;;;;;;;;;
